"match_id","team_id","team_name","player_id","player_name","player_position","player_minutesPlayed","player_index_score","tackles","tackle_errors","carries","carry_errors","metres_carried","passes","pass_errors","tries_scored","ruck_entries","ruck_errors","lineout_throws","lineout_throw_errors","lineout_contests_won","lineout_contest_errors","goal_kicks_made","goal_kicks_errors","kicks","kick_errors","reception_success","reception_failure"
271725,1479,"London Irish",208783,"Tom Cairns","scrum half",20,58.2,2,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,2,0,0,0
271725,1479,"London Irish",169085,"Tom Hendrickson","inside centre",18,94.95,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
271725,1574,"Exeter Chiefs",131095,"Ben Loader","right wing",80,80.1,4,1,6,1,0,2,0,0,9,0,0,0,0,0,0,0,3,0,9,3
271725,1574,"Exeter Chiefs",147091,"Juan Martin Gonzalez Samso","flanker",80,70.34,18,1,6,2,0,2,0,2,13,0,0,0,1,0,0,0,1,0,4,2
271725,1574,"Exeter Chiefs",205182,"Api Ratuniyarawa","second row",52,60.34,7,6,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
271725,1574,"Exeter Chiefs",123723,"Danilo Fischetti","loosehead prop",72,70.94,17,1,6,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,2,0
271725,1574,"Exeter Chiefs",217783,"Agustin Creevy","hooker",40,81.59,12,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0
271725,1574,"Exeter Chiefs",188057,"Ben White","scrum half",56,86.11,13,1,3,2,0,22,0,0,3,0,0,0,0,0,0,0,18,0,5,0
271725,1574,"Exeter Chiefs",217606,"Benhard Janse van Rensburg","outside centre",80,63.9,11,2,1,1,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,1
271725,1574,"Exeter Chiefs",199516,"Rob Simmons","second row",80,75.64,14,1,2,0,0,4,0,0,12,0,0,0,7,0,0,0,0,0,1,0
271725,1574,"Exeter Chiefs",229505,"Lucio Cinti Luna","left wing",80,67.67,4,1,5,3,0,3,0,0,5,0,0,0,0,0,0,0,2,0,3,9
271725,1574,"Exeter Chiefs",134130,"Matt Rogerson","flanker",52,72.79,19,1,2,0,0,2,0,0,7,0,0,0,2,0,0,0,0,0,1,1
271725,1574,"Exeter Chiefs",198867,"So'otala Fa'aso'o","number eight",62,58.2,12,1,3,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0
271725,1574,"Exeter Chiefs",161516,"Henry Arundell","full back",65,76.96,2,0,5,1,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,0
271725,1574,"Exeter Chiefs",186117,"Rory Jennings","inside centre",80,67.33,10,1,4,1,0,6,1,0,9,0,0,0,0,0,0,0,2,1,2,0
271725,1574,"Exeter Chiefs",113433,"Oliver Hoskins","tighthead prop",52,66.88,14,0,4,1,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,2
271725,1574,"Exeter Chiefs",198219,"Paddy Jackson","fly half",80,74.96,7,2,2,1,0,16,0,0,2,0,0,0,0,0,1,4,23,1,8,3
271725,1574,"Exeter Chiefs",166278,"Mike Willemse","Hooker",40,72.33,5,0,0,0,0,2,0,0,15,1,8,0,0,0,0,0,0,0,1,0
271725,1574,"Exeter Chiefs",219643,"Tom Pearson","flanker",28,82.93,3,0,4,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0
271725,1574,"Exeter Chiefs",223904,"Lovejoy Chawatama","Tighthead Prop",28,74.32,4,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
271725,1574,"Exeter Chiefs",194848,"Josh Caulfield","second row",28,81.04,7,0,3,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,2,2
271725,1574,"Exeter Chiefs",210921,"Joe Powell","scrum half",24,60.64,1,1,0,1,0,22,1,0,1,0,0,0,0,0,0,0,3,0,2,0
271725,1574,"Exeter Chiefs",240631,"Chandler Cunningham-South","number eight",18,98.81,0,0,7,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,1,0
271725,1574,"Exeter Chiefs",173758,"James Stokes","full back",15,71.79,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
271725,1574,"Exeter Chiefs",104471,"Tarek Haffar","Loosehead Prop",8,77.88,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
271683,1711,"Leicester Tigers",219771,"Handre Pollard","fly half",64,78.18,7,3,4,0,0,4,0,0,1,0,0,0,0,0,2,0,12,0,4,0
271683,1711,"Leicester Tigers",183880,"Tommy Reffell","flanker",80,64.4,11,1,3,0,0,0,0,1,38,1,0,0,0,0,0,0,0,0,0,0
271683,1711,"Leicester Tigers",137153,"Jasper Wiese","number eight",48,74.94,5,0,14,1,0,1,0,0,8,0,0,0,0,0,0,0,0,0,2,1
271683,1711,"Leicester Tigers",162344,"Julian Montoya","hooker",48,78.22,8,1,3,0,0,2,0,0,24,0,9,0,2,0,0,0,0,0,0,0
271683,1711,"Leicester Tigers",156512,"Hanro Liebenberg","flanker",80,52.82,12,2,4,1,0,0,0,0,14,4,0,0,15,0,0,0,0,0,2,0
271683,1711,"Leicester Tigers",215402,"Ben Youngs","scrum half",51,66.65,1,2,4,0,0,36,1,0,0,1,0,0,0,0,0,0,12,1,4,0
271683,1711,"Leicester Tigers",195116,"Harry Potter","left wing",80,70.89,4,1,8,4,0,1,0,0,2,0,0,0,0,0,0,0,2,0,5,3
271683,1711,"Leicester Tigers",214400,"Dan Kelly","inside centre",80,73.9,12,2,4,0,0,3,0,0,8,1,0,0,0,0,0,0,0,0,3,0
271683,1711,"Leicester Tigers",115232,"Guy Porter","outside centre",70,69.31,12,1,0,2,0,0,0,0,6,0,0,0,0,0,0,0,1,0,1,0
271683,1711,"Leicester Tigers",202962,"Cameron Henderson","second row",12,70.86,12,2,2,1,0,0,0,0,6,1,0,0,1,2,0,0,0,0,0,1
271683,1711,"Leicester Tigers",219749,"Chris Ashton","right wing",38,68.48,2,2,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4,0
271683,1711,"Leicester Tigers",177699,"Tom West","loosehead prop",48,80.82,4,0,2,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0
271683,1711,"Leicester Tigers",177015,"Harry Wells","second row",80,77.73,18,0,4,1,0,0,0,0,24,1,0,0,4,0,0,0,0,0,1,0
271683,1711,"Leicester Tigers",169381,"Dan Cole","tighthead prop",48,79.79,6,0,2,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0
271683,1711,"Leicester Tigers",195049,"Mike Brown","full back",80,75.7,3,0,8,0,0,2,0,0,6,0,0,0,0,0,0,0,3,0,9,3
271683,1711,"Leicester Tigers",216656,"Charlie Clare","Hooker",32,58.08,8,0,1,2,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0
271683,1711,"Leicester Tigers",134796,"Joe Heyes","Tighthead Prop",32,71.89,9,0,2,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0
271683,1711,"Leicester Tigers",116821,"Francois van Wyk","Loosehead Prop",32,64.21,3,0,2,1,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0
271683,1711,"Leicester Tigers",216823,"Olly Cracknell","number eight",32,75.82,8,1,6,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0
271683,1711,"Leicester Tigers",113737,"Jack van Poortvliet","scrum half",29,71.92,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,6,0,1,0
271683,1711,"Leicester Tigers",135428,"Jimmy Gopperth","fly half",16,65.87,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,5,1,0,0
271683,1711,"Leicester Tigers",239271,"Finn Carnduff","second row",10,92.37,3,0,0,0,0,2,0,0,4,0,0,0,1,0,0,0,0,0,0,0
271683,1711,"Leicester Tigers",163815,"Matt Scott","outside centre",10,74.73,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271683,1229,"Harlequins",203721,"Irne Herbst","second row",80,72.92,12,1,3,1,0,4,0,0,29,1,0,0,3,0,0,0,0,0,1,1
271683,1229,"Harlequins",194888,"Will Collier","tighthead prop",80,79.2,6,0,1,0,0,1,0,0,23,0,0,0,0,0,0,0,0,0,1,0
271683,1229,"Harlequins",175826,"Jack Kenningham","flanker",78,54.53,7,1,8,0,0,5,0,0,21,1,0,0,4,0,0,0,0,0,1,0
271683,1229,"Harlequins",137369,"Nick David","full back",12,78.93,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
271683,1229,"Harlequins",143933,"Will Evans","flanker",80,66.67,13,3,5,2,0,2,0,0,45,1,0,0,0,0,0,0,2,0,4,0
271683,1229,"Harlequins",206497,"Danny Care","scrum half",62,78.05,5,2,3,1,0,52,0,0,2,1,0,0,0,0,0,0,17,2,3,0
271683,1229,"Harlequins",203313,"Joe Marler","loosehead prop",80,74.66,9,2,12,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0
271683,1229,"Harlequins",170454,"Dino Lamb","second row",71,72.46,7,0,8,1,0,1,0,0,15,1,0,0,6,0,0,0,0,0,1,1
271683,1229,"Harlequins",180038,"Alex Dombrandt","number eight",80,74.24,6,1,7,0,0,6,0,0,26,2,0,0,0,0,0,0,0,0,2,0
271683,1229,"Harlequins",149058,"Sam Riley","hooker",71,63.59,8,1,7,0,0,3,0,0,14,0,13,3,0,0,0,0,0,0,1,0
271683,1229,"Harlequins",189326,"Marcus Smith","fly half",80,81.24,7,0,4,0,0,16,0,0,6,0,0,0,0,0,3,0,14,1,2,2
271683,1229,"Harlequins",110793,"Cadan Murley","right wing",80,76.69,3,1,9,3,0,4,0,1,12,0,0,0,0,0,0,0,0,1,5,4
271683,1229,"Harlequins",122943,"Joe Marchant","outside centre",80,72.55,11,2,3,0,0,4,0,0,10,1,0,0,0,0,0,0,0,0,1,0
271683,1229,"Harlequins",202081,"Josh Bassett","left wing",80,83.74,1,0,10,0,0,6,0,0,6,0,0,0,0,0,0,0,2,0,11,2
271683,1229,"Harlequins",127914,"Andre Esterhuizen","inside centre",80,84.18,8,2,10,0,0,8,0,0,10,1,0,0,0,0,0,0,2,0,1,1
271683,1229,"Harlequins",209105,"Louis Lynagh","full back",68,70.39,6,2,6,1,0,2,0,0,11,0,0,0,0,0,0,0,0,0,3,2
271683,1229,"Harlequins",118972,"Lewis Gjaltema","scrum half",18,83.37,1,0,2,0,0,17,0,0,1,0,0,0,0,0,0,0,5,1,1,0
271683,1229,"Harlequins",185447,"Jack Musk","hooker",9,95.74,4,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
271683,1229,"Harlequins",158074,"George Hammond","second row",9,61.33,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
271683,1229,"Harlequins",104022,"Will Trenholm","flanker",2,99.93,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
271739,3964,"Sale Sharks",205702,"Brett Connon","fly half",71,59.22,0,1,2,0,0,10,1,0,4,1,0,0,0,0,1,0,18,1,3,0
271739,3964,"Sale Sharks",207425,"Philip van der Walt","flanker",59,63.18,6,2,6,2,0,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0
271739,3964,"Sale Sharks",236968,"Pedro Rubiolo","flanker",80,71.13,13,2,6,1,0,4,0,1,14,1,0,0,3,0,0,0,0,0,1,1
271739,3964,"Sale Sharks",168127,"Greg Peterson","second row",80,71.47,11,1,1,1,0,4,0,0,19,1,0,0,8,0,0,0,0,0,0,1
271739,3964,"Sale Sharks",137624,"Sam Stuart","scrum half",59,95.34,7,0,5,0,0,46,0,0,0,0,0,0,0,0,0,0,8,2,4,1
271739,3964,"Sale Sharks",160415,"Jamie Blamire","right wing",78,75.61,6,4,11,1,0,9,0,1,9,0,19,2,2,0,0,0,0,0,2,0
271739,3964,"Sale Sharks",154551,"Sebastian de Chaves","second row",80,64.25,4,1,0,1,0,3,0,0,7,2,0,0,9,0,0,0,0,0,0,0
271739,3964,"Sale Sharks",168872,"Callum Chick","number eight",30,75.13,2,0,4,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
271739,3964,"Sale Sharks",182877,"Matias Orlando","inside centre",55,83.27,8,1,5,0,0,2,0,0,7,0,0,0,0,0,0,0,1,0,2,0
271739,3964,"Sale Sharks",164792,"Adam Brocklebank","loosehead prop",10,63.78,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
271739,3964,"Sale Sharks",145014,"Elliott Obatoyinbo","full back",80,75.64,3,0,6,0,0,8,0,0,1,0,0,0,0,0,0,0,6,1,12,4
271739,3964,"Sale Sharks",220597,"Mark Tampin","tighthead prop",51,69.62,9,1,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0
271739,3964,"Sale Sharks",117639,"Phil Brantingham","loosehead prop",60,74.62,7,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
271739,3964,"Sale Sharks",221884,"Adam Radwan","right wing",77,67.62,3,1,7,3,0,2,0,0,2,0,0,0,0,0,0,0,3,0,7,3
271739,3964,"Sale Sharks",154458,"Matias Moroni","outside centre",80,69.13,8,2,4,1,0,1,0,0,6,0,0,0,0,0,0,0,3,1,1,0
271739,3964,"Sale Sharks",165591,"Mateo Carreras","left wing",80,81.73,4,1,7,0,0,1,0,0,2,0,1,0,0,0,0,0,2,0,4,0
271739,3964,"Sale Sharks",208422,"Carl Fearns","number eight",50,79.74,4,0,11,0,0,4,1,0,4,0,0,0,0,0,0,0,0,0,3,0
271739,3964,"Sale Sharks",200621,"Richard Palframan","tighthead prop",29,70.49,2,1,4,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0
271739,3964,"Sale Sharks",135739,"Tian Schoeman","inside centre",25,74.1,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
271739,3964,"Sale Sharks",219782,"Freddie Lockwood","flanker",21,80.46,2,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
271739,3964,"Sale Sharks",207428,"Josh Barton","scrum half",21,56.8,1,1,2,2,0,12,0,0,0,0,0,0,1,0,0,0,1,0,1,1
271739,3964,"Sale Sharks",177398,"Josh Thomas","fly half",9,83.35,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1
271739,3964,"Sale Sharks",192960,"Conrad Cade","hooker",5,68,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
271739,2038,"Newcastle Falcons",199800,"Robert du Preez","outside centre",80,70.16,7,2,3,0,0,11,0,0,1,1,0,0,0,0,0,0,1,2,4,0
271739,2038,"Newcastle Falcons",207429,"Jean-Luc du Preez","second row",48,82.61,8,0,12,1,0,1,1,0,4,0,0,0,5,0,0,0,0,0,1,0
271739,2038,"Newcastle Falcons",226027,"Jono Ross","number eight",55,63.14,10,3,3,2,0,4,0,0,9,0,0,0,2,1,0,0,0,0,2,0
271739,2038,"Newcastle Falcons",141860,"Ewan Ashman","hooker",63,78.82,6,1,6,0,0,3,0,0,10,0,10,2,0,0,0,0,0,0,0,0
271739,2038,"Newcastle Falcons",160844,"Raffi Quirke","scrum half",63,88.78,5,0,3,3,0,40,0,1,1,0,0,0,0,0,0,0,12,1,7,1
271739,2038,"Newcastle Falcons",137093,"Jonny Hill","second row",63,69.82,6,2,5,0,0,3,0,0,6,2,0,0,1,0,0,0,0,0,2,0
271739,2038,"Newcastle Falcons",158302,"Bevan Rodd","loosehead prop",48,93.31,8,0,2,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0
271739,2038,"Newcastle Falcons",203599,"Coenie Oosthuizen","tighthead prop",48,71.62,3,1,1,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0
271739,2038,"Newcastle Falcons",101339,"Ben Curry","flanker",75,91.32,21,2,4,0,0,3,0,1,12,0,0,0,1,0,0,0,2,0,3,0
271739,2038,"Newcastle Falcons",205975,"Sam Dugdale","flanker",80,66.98,14,4,7,1,0,1,0,0,10,0,0,0,0,1,0,0,0,0,2,0
271739,2038,"Newcastle Falcons",169657,"Manu Tuilagi","inside centre",16,70.77,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
271739,2038,"Newcastle Falcons",102642,"George Ford","fly half",80,84.41,9,1,1,0,0,25,0,0,0,0,0,0,0,0,6,0,21,1,5,0
271739,2038,"Newcastle Falcons",149322,"Tom Roebuck","right wing",80,68.36,0,1,4,2,0,1,0,1,1,0,0,0,0,0,0,0,1,0,4,2
271739,2038,"Newcastle Falcons",203831,"Joe Carpenter","full back",80,74.36,2,1,5,0,0,8,0,0,1,0,0,0,0,0,0,0,3,0,9,2
271739,2038,"Newcastle Falcons",113103,"Arron Reed","left wing",80,81.72,6,1,5,0,0,4,0,1,3,0,0,0,0,0,0,0,0,0,4,2
271739,2038,"Newcastle Falcons",179787,"Sam James","inside centre",64,82.25,2,1,1,0,0,4,0,2,2,0,0,0,0,0,0,0,1,0,0,0
271739,2038,"Newcastle Falcons",123738,"James Harper","tighthead prop",32,80.03,5,1,3,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0
271739,2038,"Newcastle Falcons",116618,"Tom Ellis","second row",32,81.18,10,1,3,0,0,1,0,0,4,0,0,0,2,0,0,0,0,0,1,0
271739,2038,"Newcastle Falcons",221308,"Simon McIntyre","loosehead prop",32,72.42,6,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0
271739,2038,"Newcastle Falcons",110588,"Josh Beaumont","number eight",25,82.7,3,0,3,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,2,2
271739,2038,"Newcastle Falcons",109874,"Ethan Caine","Hooker",17,78.33,3,1,0,0,0,2,0,0,6,0,3,0,0,0,0,0,0,0,0,0
271739,2038,"Newcastle Falcons",141178,"Alex Groves","second row",17,81.02,4,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
271739,2038,"Newcastle Falcons",111656,"Will Cliff","scrum half",17,57.94,0,0,0,1,0,8,0,0,1,0,0,0,0,0,0,1,2,0,1,0
